1619820262 ; 1 ; 7 ; 14371 ; 140645736421120 ; -1 ; IWANT
1619820262 ; 2 ; 1 ; 14371 ; 140645728028416 ; -1 ; IWANT
1619820262 ; 2 ; 1 ; 14373 ; 140645823772416 ; 10 ; GOTRS
1619820262 ; 1 ; 7 ; 14373 ; 140645823772416 ; 20 ; GOTRS
1619820263 ; 3 ; 7 ; 14371 ; 140645719525120 ; -1 ; IWANT
1619820263 ; 3 ; 7 ; 14373 ; 140645823772416 ; 30 ; GOTRS
1619820263 ; 4 ; 1 ; 14371 ; 140645711132416 ; -1 ; IWANT
1619820263 ; 4 ; 1 ; 14373 ; 140645823772416 ; 40 ; GOTRS
1619820263 ; 5 ; 1 ; 14371 ; 140645702739712 ; -1 ; IWANT
1619820263 ; 5 ; 1 ; 14373 ; 140645823772416 ; 50 ; GOTRS
1619820263 ; 6 ; 5 ; 14371 ; 140645694347008 ; -1 ; IWANT
1619820263 ; 6 ; 5 ; 14373 ; 140645823772416 ; 60 ; GOTRS
1619820263 ; 7 ; 8 ; 14371 ; 140645616318208 ; -1 ; IWANT
1619820263 ; 7 ; 8 ; 14373 ; 140645823772416 ; 70 ; GOTRS
1619820263 ; 8 ; 4 ; 14371 ; 140645607925504 ; -1 ; IWANT
1619820263 ; 8 ; 4 ; 14373 ; 140645823772416 ; 80 ; GOTRS
1619820263 ; 9 ; 1 ; 14371 ; 140645599532800 ; -1 ; IWANT
1619820263 ; 9 ; 1 ; 14373 ; 140645823772416 ; 90 ; GOTRS
1619820263 ; 10 ; 6 ; 14371 ; 140645591140096 ; -1 ; IWANT
1619820263 ; 10 ; 6 ; 14373 ; 140645823772416 ; 100 ; GOTRS
1619820263 ; 11 ; 4 ; 14371 ; 140645582747392 ; -1 ; IWANT
1619820263 ; 11 ; 4 ; 14373 ; 140645823772416 ; 110 ; GOTRS
1619820263 ; 12 ; 2 ; 14371 ; 140645574354688 ; -1 ; IWANT
1619820263 ; 12 ; 2 ; 14373 ; 140645823772416 ; 120 ; GOTRS
1619820263 ; 13 ; 1 ; 14371 ; 140645565961984 ; -1 ; IWANT
1619820263 ; 13 ; 1 ; 14373 ; 140645823772416 ; 130 ; GOTRS
1619820263 ; 14 ; 2 ; 14371 ; 140645482100480 ; -1 ; IWANT
1619820263 ; 14 ; 2 ; 14373 ; 140645823772416 ; 140 ; GOTRS
1619820264 ; 15 ; 9 ; 14371 ; 140645473707776 ; -1 ; IWANT
1619820264 ; 16 ; 8 ; 14371 ; 140645465315072 ; -1 ; IWANT
1619820264 ; 15 ; 9 ; 14373 ; 140645823772416 ; 150 ; GOTRS
1619820264 ; 17 ; 2 ; 14371 ; 140645456922368 ; -1 ; IWANT
1619820264 ; 16 ; 8 ; 14373 ; 140645823772416 ; 160 ; GOTRS
1619820264 ; 17 ; 2 ; 14373 ; 140645823772416 ; 170 ; GOTRS
1619820264 ; 18 ; 2 ; 14371 ; 140645448529664 ; -1 ; IWANT
1619820264 ; 18 ; 2 ; 14373 ; 140645823772416 ; 180 ; GOTRS
1619820264 ; 19 ; 9 ; 14371 ; 140645440136960 ; -1 ; IWANT
1619820264 ; 20 ; 2 ; 14371 ; 140645431744256 ; -1 ; IWANT
1619820264 ; 19 ; 9 ; 14373 ; 140645823772416 ; 190 ; GOTRS
1619820264 ; 20 ; 2 ; 14373 ; 140645823772416 ; 200 ; GOTRS
1619820264 ; 21 ; 2 ; 14371 ; 140645423351552 ; -1 ; IWANT
1619820264 ; 21 ; 2 ; 14373 ; 140645823772416 ; 210 ; GOTRS
1619820264 ; 22 ; 5 ; 14371 ; 140645414958848 ; -1 ; IWANT
1619820264 ; 22 ; 5 ; 14373 ; 140645823772416 ; 220 ; GOTRS
1619820264 ; 23 ; 3 ; 14371 ; 140645406566144 ; -1 ; IWANT
1619820264 ; 23 ; 3 ; 14373 ; 140645823772416 ; 230 ; GOTRS
1619820264 ; 24 ; 9 ; 14371 ; 140645398173440 ; -1 ; IWANT
1619820264 ; 25 ; 3 ; 14371 ; 140645389780736 ; -1 ; IWANT
1619820264 ; 24 ; 9 ; 14373 ; 140645823772416 ; 240 ; GOTRS
1619820264 ; 25 ; 3 ; 14373 ; 140645823772416 ; 250 ; GOTRS
1619820264 ; 26 ; 3 ; 14371 ; 140645381388032 ; -1 ; IWANT
1619820264 ; 26 ; 3 ; 14373 ; 140645823772416 ; 260 ; GOTRS
1619820264 ; 27 ; 3 ; 14371 ; 140645372995328 ; -1 ; IWANT
1619820264 ; 27 ; 3 ; 14373 ; 140645823772416 ; 270 ; GOTRS
1619820264 ; 28 ; 5 ; 14371 ; 140645364602624 ; -1 ; IWANT
1619820265 ; 28 ; 5 ; 14373 ; 140645823772416 ; 280 ; GOTRS
1619820265 ; 29 ; 3 ; 14371 ; 140645356209920 ; -1 ; IWANT
1619820265 ; 29 ; 3 ; 14373 ; 140645823772416 ; 290 ; GOTRS
1619820265 ; 30 ; 1 ; 14371 ; 140645347817216 ; -1 ; IWANT
1619820265 ; 30 ; 1 ; 14373 ; 140645823772416 ; 300 ; GOTRS
1619820265 ; 31 ; 6 ; 14371 ; 140645339424512 ; -1 ; IWANT
1619820265 ; 31 ; 6 ; 14373 ; 140645823772416 ; 310 ; GOTRS
1619820265 ; 32 ; 6 ; 14371 ; 140645331031808 ; -1 ; IWANT
1619820265 ; 32 ; 6 ; 14373 ; 140645823772416 ; 320 ; GOTRS
1619820265 ; 33 ; 1 ; 14371 ; 140645322639104 ; -1 ; IWANT
1619820265 ; 33 ; 1 ; 14373 ; 140645823772416 ; 330 ; GOTRS
1619820265 ; 34 ; 4 ; 14371 ; 140645314246400 ; -1 ; IWANT
1619820265 ; 34 ; 4 ; 14373 ; 140645823772416 ; 340 ; GOTRS
1619820265 ; 35 ; 8 ; 14371 ; 140645305853696 ; -1 ; IWANT
1619820265 ; 35 ; 8 ; 14373 ; 140645823772416 ; 350 ; GOTRS
1619820265 ; 36 ; 3 ; 14371 ; 140645297460992 ; -1 ; IWANT
1619820265 ; 36 ; 3 ; 14373 ; 140645823772416 ; 360 ; GOTRS
1619820265 ; 37 ; 4 ; 14371 ; 140645289068288 ; -1 ; IWANT
1619820265 ; 37 ; 4 ; 14373 ; 140645823772416 ; 370 ; GOTRS
1619820265 ; 38 ; 2 ; 14371 ; 140645280675584 ; -1 ; IWANT
1619820265 ; 38 ; 2 ; 14373 ; 140645823772416 ; 380 ; GOTRS
1619820265 ; 39 ; 1 ; 14371 ; 140645272282880 ; -1 ; IWANT
1619820265 ; 39 ; 1 ; 14373 ; 140645823772416 ; 390 ; GOTRS
1619820265 ; 40 ; 4 ; 14371 ; 140645263890176 ; -1 ; IWANT
1619820265 ; 40 ; 4 ; 14373 ; 140645823772416 ; 400 ; GOTRS
1619820265 ; 41 ; 2 ; 14371 ; 140645255497472 ; -1 ; IWANT
1619820265 ; 41 ; 2 ; 14373 ; 140645823772416 ; 410 ; GOTRS
1619820266 ; 42 ; 9 ; 14371 ; 140645247104768 ; -1 ; IWANT
1619820266 ; 42 ; 9 ; 14373 ; 140645823772416 ; 420 ; GOTRS
1619820266 ; 43 ; 4 ; 14371 ; 140645238712064 ; -1 ; IWANT
1619820266 ; 43 ; 4 ; 14373 ; 140645823772416 ; 430 ; GOTRS
1619820266 ; 44 ; 4 ; 14371 ; 140645230319360 ; -1 ; IWANT
1619820266 ; 44 ; 4 ; 14373 ; 140645823772416 ; 440 ; GOTRS
1619820266 ; 45 ; 7 ; 14371 ; 140645221926656 ; -1 ; IWANT
1619820266 ; 45 ; 7 ; 14373 ; 140645823772416 ; 450 ; GOTRS
1619820266 ; 46 ; 5 ; 14371 ; 140645213533952 ; -1 ; IWANT
1619820266 ; 46 ; 5 ; 14373 ; 140645823772416 ; 460 ; GOTRS
1619820266 ; 47 ; 2 ; 14371 ; 140645205141248 ; -1 ; IWANT
1619820266 ; 47 ; 2 ; 14373 ; 140645823772416 ; 470 ; GOTRS
1619820266 ; 48 ; 5 ; 14371 ; 140645196748544 ; -1 ; IWANT
1619820266 ; 48 ; 5 ; 14373 ; 140645823772416 ; 480 ; GOTRS
1619820266 ; 49 ; 5 ; 14371 ; 140645188355840 ; -1 ; IWANT
1619820266 ; 49 ; 5 ; 14373 ; 140645823772416 ; 490 ; GOTRS
1619820266 ; 50 ; 1 ; 14371 ; 140645179963136 ; -1 ; IWANT
1619820266 ; 50 ; 1 ; 14373 ; 140645823772416 ; 500 ; GOTRS
1619820266 ; 51 ; 7 ; 14371 ; 140645171570432 ; -1 ; IWANT
1619820266 ; 51 ; 7 ; 14373 ; 140645823772416 ; 510 ; GOTRS
1619820266 ; 52 ; 5 ; 14371 ; 140645163177728 ; -1 ; IWANT
1619820266 ; 52 ; 5 ; 14373 ; 140645823772416 ; 520 ; GOTRS
1619820266 ; 53 ; 3 ; 14371 ; 140645154785024 ; -1 ; IWANT
1619820266 ; 53 ; 3 ; 14373 ; 140645823772416 ; 530 ; GOTRS
1619820266 ; 54 ; 7 ; 14371 ; 140645146392320 ; -1 ; IWANT
1619820267 ; 55 ; 3 ; 14371 ; 140645137999616 ; -1 ; IWANT
1619820267 ; 54 ; 7 ; 14373 ; 140645823772416 ; 540 ; GOTRS
1619820267 ; 55 ; 3 ; 14373 ; 140645823772416 ; 550 ; GOTRS
1619820267 ; 56 ; 3 ; 14371 ; 140645129606912 ; -1 ; IWANT
1619820267 ; 56 ; 3 ; 14373 ; 140645823772416 ; 560 ; GOTRS
1619820267 ; 57 ; 6 ; 14371 ; 140645121214208 ; -1 ; IWANT
1619820267 ; 57 ; 6 ; 14373 ; 140645823772416 ; 570 ; GOTRS
1619820267 ; 58 ; 8 ; 14371 ; 140645112821504 ; -1 ; IWANT
1619820267 ; 59 ; 1 ; 14371 ; 140645104428800 ; -1 ; IWANT
1619820267 ; 59 ; 1 ; 14373 ; 140645823772416 ; 580 ; GOTRS
1619820267 ; 58 ; 8 ; 14373 ; 140645823772416 ; 590 ; GOTRS
1619820267 ; 60 ; 6 ; 14371 ; 140645096036096 ; -1 ; IWANT
1619820267 ; 60 ; 6 ; 14373 ; 140645823772416 ; 600 ; GOTRS
1619820267 ; 61 ; 2 ; 14371 ; 140645087643392 ; -1 ; IWANT
1619820267 ; 61 ; 2 ; 14373 ; 140645823772416 ; 610 ; GOTRS
1619820267 ; 62 ; 3 ; 14371 ; 140645079250688 ; -1 ; IWANT
1619820267 ; 62 ; 3 ; 14373 ; 140645823772416 ; 620 ; GOTRS
1619820267 ; 63 ; 6 ; 14371 ; 140645070857984 ; -1 ; IWANT
1619820267 ; 63 ; 6 ; 14373 ; 140645823772416 ; 630 ; GOTRS
1619820267 ; 64 ; 9 ; 14371 ; 140645062465280 ; -1 ; IWANT
1619820267 ; 65 ; 2 ; 14371 ; 140645054072576 ; -1 ; IWANT
1619820267 ; 65 ; 2 ; 14373 ; 140645823772416 ; 640 ; GOTRS
1619820267 ; 64 ; 9 ; 14373 ; 140645823772416 ; 650 ; GOTRS
1619820267 ; 66 ; 6 ; 14371 ; 140645045679872 ; -1 ; IWANT
1619820267 ; 66 ; 6 ; 14373 ; 140645823772416 ; 660 ; GOTRS
1619820267 ; 67 ; 9 ; 14371 ; 140645037287168 ; -1 ; IWANT
1619820267 ; 67 ; 9 ; 14373 ; 140645823772416 ; 670 ; GOTRS
1619820267 ; 68 ; 2 ; 14371 ; 140645028894464 ; -1 ; IWANT
1619820267 ; 68 ; 2 ; 14373 ; 140645823772416 ; 680 ; GOTRS
1619820267 ; 69 ; 7 ; 14371 ; 140645020501760 ; -1 ; IWANT
1619820268 ; 69 ; 7 ; 14373 ; 140645823772416 ; 690 ; GOTRS
1619820268 ; 70 ; 9 ; 14371 ; 140645012109056 ; -1 ; IWANT
1619820268 ; 70 ; 9 ; 14373 ; 140645823772416 ; 700 ; GOTRS
1619820268 ; 71 ; 9 ; 14371 ; 140645003716352 ; -1 ; IWANT
1619820268 ; 72 ; 7 ; 14371 ; 140644995323648 ; -1 ; IWANT
1619820268 ; 71 ; 9 ; 14373 ; 140645823772416 ; 710 ; GOTRS
1619820268 ; 72 ; 7 ; 14373 ; 140645823772416 ; 720 ; GOTRS
1619820268 ; 73 ; 7 ; 14371 ; 140644986930944 ; -1 ; IWANT
1619820268 ; 73 ; 7 ; 14373 ; 140645823772416 ; 730 ; GOTRS
1619820268 ; 74 ; 7 ; 14371 ; 140644978538240 ; -1 ; IWANT
1619820268 ; 74 ; 7 ; 14373 ; 140645823772416 ; 740 ; GOTRS
1619820268 ; 75 ; 5 ; 14371 ; 140644970145536 ; -1 ; IWANT
1619820268 ; 75 ; 5 ; 14373 ; 140645823772416 ; 750 ; GOTRS
1619820268 ; 76 ; 3 ; 14371 ; 140644961752832 ; -1 ; IWANT
1619820268 ; 76 ; 3 ; 14373 ; 140645823772416 ; 760 ; GOTRS
1619820268 ; 77 ; 7 ; 14371 ; 140644953360128 ; -1 ; IWANT
1619820268 ; 77 ; 7 ; 14373 ; 140645823772416 ; 770 ; GOTRS
1619820268 ; 78 ; 5 ; 14371 ; 140644944967424 ; -1 ; IWANT
1619820268 ; 78 ; 5 ; 14373 ; 140645823772416 ; 780 ; GOTRS
1619820268 ; 79 ; 1 ; 14371 ; 140644936574720 ; -1 ; IWANT
1619820268 ; 79 ; 1 ; 14373 ; 140645823772416 ; 790 ; GOTRS
1619820268 ; 80 ; 8 ; 14371 ; 140644928182016 ; -1 ; IWANT
1619820269 ; 81 ; 7 ; 14371 ; 140644919789312 ; -1 ; IWANT
1619820269 ; 80 ; 8 ; 14373 ; 140645823772416 ; 800 ; GOTRS
1619820269 ; 82 ; 3 ; 14371 ; 140644911396608 ; -1 ; IWANT
1619820269 ; 81 ; 7 ; 14373 ; 140645823772416 ; 810 ; GOTRS
1619820269 ; 82 ; 3 ; 14373 ; 140645823772416 ; 820 ; GOTRS
1619820269 ; 83 ; 6 ; 14371 ; 140644903003904 ; -1 ; IWANT
1619820269 ; 83 ; 6 ; 14373 ; 140645823772416 ; 830 ; GOTRS
1619820269 ; 84 ; 4 ; 14371 ; 140644894611200 ; -1 ; IWANT
1619820269 ; 84 ; 4 ; 14373 ; 140645823772416 ; 840 ; GOTRS
1619820269 ; 85 ; 5 ; 14371 ; 140644886218496 ; -1 ; IWANT
1619820269 ; 85 ; 5 ; 14373 ; 140645823772416 ; 850 ; GOTRS
1619820269 ; 86 ; 8 ; 14371 ; 140644877825792 ; -1 ; IWANT
1619820269 ; 87 ; 2 ; 14371 ; 140644869433088 ; -1 ; IWANT
1619820269 ; 86 ; 8 ; 14373 ; 140645823772416 ; 860 ; GOTRS
1619820269 ; 87 ; 2 ; 14373 ; 140645823772416 ; 870 ; GOTRS
1619820269 ; 88 ; 4 ; 14371 ; 140644861040384 ; -1 ; IWANT
1619820269 ; 88 ; 4 ; 14373 ; 140645823772416 ; 880 ; GOTRS
1619820269 ; 89 ; 8 ; 14371 ; 140644852647680 ; -1 ; IWANT
1619820269 ; 90 ; 2 ; 14371 ; 140644844254976 ; -1 ; IWANT
1619820269 ; 89 ; 8 ; 14373 ; 140645823772416 ; 890 ; GOTRS
1619820269 ; 90 ; 2 ; 14373 ; 140645823772416 ; 900 ; GOTRS
1619820269 ; 91 ; 4 ; 14371 ; 140644835862272 ; -1 ; IWANT
1619820269 ; 91 ; 4 ; 14373 ; 140645823772416 ; 910 ; GOTRS
1619820269 ; 92 ; 8 ; 14371 ; 140644827469568 ; -1 ; IWANT
1619820269 ; 93 ; 2 ; 14371 ; 140644819076864 ; -1 ; IWANT
1619820269 ; 92 ; 8 ; 14373 ; 140645823772416 ; 920 ; GOTRS
1619820269 ; 93 ; 2 ; 14373 ; 140645823772416 ; 930 ; GOTRS
1619820269 ; 94 ; 2 ; 14371 ; 140644810684160 ; -1 ; IWANT
